0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,Ship_id,StartTimeUTC_s,GpsLongitude,GpsLatitude,ShipHeading,ShipSpeed,RflexViewBearing,RflexSunAzimuth,RflexSunElevation,RflexBoostFlag,RflexQualityFlag
2320120518074354,2012-05-18T07:43:54,82DB,82D4,505B,320.0,953.6,3.3,Lt,,1.27358768692,1.60609277807,1.90674745938,2.10319203875,2.2011386368,2.23802062128,2.2719231157,2.3038304114700003,2.3191902827599997,2.36943779882,2.40617751061,2.36875386418,2.34920081289,2.47007147198,2.62182678906,2.6517617831,2.56442372463,2.5193860256400002,2.44205574691,2.2958050009799997,2.2513560829499997,2.31847097199,2.36427259942,2.5662147810900002,3.0189773466500003,3.3846290210500003,3.4914001641500003,3.51606245411,3.56734318612,3.57402168987,3.52408761935,3.44525772357,3.3069973926599996,3.18547461589,3.20085427641,3.3313314349799996,3.45264163329,3.5717465598,3.7000166461300004,3.7966117622400004,3.8489496902599996,3.86007368036,3.86656368074,3.85156147648,3.8138384215199994,3.7794507890699993,3.7776780701699995,3.7994586978099996,3.81130207446,3.7654476440900004,3.6804012062300004,3.6234759644800003,3.6207102114,3.6099775748100003,3.56598050884,3.51469738732,3.4823629658199997,3.4499712809500003,3.3832235241000004,3.2959947026800003,3.2409894801499997,3.23453850357,3.2407350219200004,3.23146674371,3.2079022140799998,3.1636390172400004,3.09945306551,3.0330429194,2.9733068849799995,2.9163033613400002,2.8561475933300002,2.79089925122,2.7239116424699996,2.6609015884000002,2.6008987812999997,2.5403180813099997,2.47899331538,2.41964176213,2.36291423665,2.30284313161,2.22536773607,2.12553801335,2.01766647443,1.9096441432700002,1.80163201055,1.69584668954,1.6031942545299998,1.5288263413799998,1.46554600363,1.4093040788799998,1.3621130105700001,1.3185103872600001,1.27232016131,1.22436738393,1.18566294661,1.15863737207,1.1379824195000001,1.11608121282,1.0879404672,1.05473987339,1.01831647418,0.9751292800220001,0.939034779772,0.917522158682,0.9060174825920001,0.8913754548489999,0.8828569424799999,0.877924846,0.875102059261,0.8663065673360001,0.832711568867,0.785201020912,0.7482658535510001,0.7333960291670001,0.721137039551,0.701532153967,0.678021752914,0.65529372923,0.627191684622,0.587081496437,0.5397586978850001,0.495775595028,0.467944023257,0.44996682033600005,0.440572754324,0.43857087048500004,0.43571077986199996,0.434866972661,0.43104098010700004,0.427189131329,0.41910125583700003,0.400421509395,0.35595127647,0.29106674301,0.250142967732,0.26469125355,0.308525825325,0.336958985639,0.35091766557899995,0.350707618002,0.348686310681,0.342179476074,0.334706261605,0.328763153798,0.323762766599,0.320133035187,0.314091317578,0.310668372751,0.300175042386,0.285289627685,0.26889882675099996,0.254032276668,0.249559275182,0.248235793029,0.246638618741,0.247566761963,0.24690632793499998,0.252252348148,0.250486543915,0.247211649658,0.24222857016199997,0.23278371328699998,0.23127183670499998,0.23467293725900001,0.225392789063,0.22437243845,0.21827684934,0.21832083713599998,0.21649506473400001,0.20945981652399998,0.20451135753199998,0.20642154870299997,0.19863526726199998,0.189703838868,0.18266685878400002,0.169233106563,0.164182630361,0.152599315713,0.156411887553,0.14892851443,0.140858369854,0.143437155424,0.140446370799,0.132525606036,0.12298312692399999,0.09916879475889999,0.08146901266810001,0.08480546922229999,0.08474065217469999,0.0843541708715,0.0827810118413,0.0786361097156,Ls,,22.649439387399998,28.1609355608,33.3301357448,36.7222597938,37.9215924801,38.2419777685,38.6018897552,38.605228465100005,38.5738671467,38.9816854086,39.0159133581,37.9964572489,37.3904007717,38.9402295989,40.7939504829,40.6003717989,38.85268821,37.618225603,35.8916748075,33.2812335026,32.1306871301,32.5066960496,32.581387098200004,34.8640919708,40.435745769899995,44.6206954167,45.2590074933,44.8893629683,44.766552473199994,44.078948805100005,42.6738965274,40.987420648800004,38.6397149074,36.3731930382,36.0137006218,37.022601944099996,37.6925992051,38.2165659395,38.8300526974,39.012712203,38.6776192461,37.899378306799996,37.165795436799996,36.257703815700005,35.0790588171,33.8863621725,33.0595401283,32.4583539129,31.7764518904,30.619703175100003,29.1325442729,28.055457565799998,27.691453517800003,27.2393231897,26.4396742779,25.577061010900003,24.9216012886,24.3256256573,23.4631743769,22.3528340212,21.5175397047,21.1454895944,20.9135225851,20.6144214814,20.277972747,19.832901586400002,19.286707861500002,18.763350160199998,18.3346076071,17.9518241874,17.5350828296,17.047616419300002,16.514754001900002,16.0174870577,15.5722838153,15.1409044633,14.7302922252,14.367213876,14.0744499813,13.8384335051,13.5536036618,13.1562856048,12.7734683054,12.498736794100001,12.2682028972,12.0335396696,11.8016848493,11.563184061800001,11.2878460133,11.0093408286,10.7655987233,10.5482103085,10.2860795962,9.99039916636,9.72851466297,9.57452612729,9.469369541719999,9.33308399853,9.13400223158,8.88681356703,8.636688914310001,8.33659617309,8.11353713546,8.03333329584,8.005403120010001,7.917965235439999,7.7700063323,7.620815843989999,7.474570612230001,7.26383508887,6.910482631889999,6.43974617321,6.16229773928,6.2040132703,6.25620920633,6.21970662847,6.14349583141,6.06594848605,5.96637030003,5.7336621748,5.40057441365,5.1136549338,4.9608144225699995,4.88494932091,4.86055080654,4.90683937308,4.92331037069,4.88201510844,4.84270973954,4.78182749603,4.7011773321699994,4.53312967764,4.05132300208,3.2685172603,2.75370746827,2.99683548266,3.52303040495,3.86654221312,3.9758814339099997,3.92679218716,3.86823960504,3.7905673597199994,3.69673206367,3.6236036090900003,3.5411129154500003,3.4952563903300007,3.4072065446900006,3.3428841179299997,3.26268938317,3.08908712269,2.91822438191,2.78990617301,2.75479583417,2.74593034546,2.73438708691,2.7435110722500005,2.75483541715,2.76750469868,2.7635456494,2.71574973811,2.65581700039,2.57766915383,2.52389022872,2.53904100527,2.4922773567500003,2.4697860881900002,2.4118541520599996,2.3772204248700004,2.4090080826599998,2.3176231670200003,2.27055120772,2.2468061449200003,2.2216341657900003,2.1500341061,1.9989732902400001,1.86788237896,1.8167529052200002,1.7837511825999999,1.80695386306,1.66657659706,1.66052844857,1.6496440209299998,1.6805132152899998,1.6444711471200002,1.45966676239,1.20659152201,1.02852209784,1.02467973747,1.0409419297799998,0.9315065658310001,1.05125538117,,Ed,,135.92084023299998,178.95268078700002,214.44744735900002,242.54526874400003,260.579426336,272.890005609,285.14874175200003,295.11540964299996,306.181688254,323.985669508,338.027186353,337.83199424,347.403670169,376.667626254,413.06171611199994,424.745952856,419.80723857099997,425.60555233699995,423.10480936199997,402.73558996699995,405.735284107,428.935001931,438.61221183099997,487.748880175,592.962072655,677.856408234,709.5915029060001,727.716084824,750.179572399,763.438117055,763.8575195469999,758.2403677089999,736.64875493,720.738946542,737.423421241,777.2219967010001,816.020012253,853.466703912,891.272691264,921.8448202710001,940.892059907,951.0152171369999,959.550926122,962.336506139,958.082007813,953.7872886360001,956.549364512,965.366374814,970.5770342139999,959.84506247,940.101819886,931.156878655,937.321628463,943.2448342910001,939.4054384169999,933.471276425,932.4985552539999,931.528548902,919.8696851289999,900.0191231939999,888.4786838539999,892.5706852410001,903.347803985,911.671131431,917.576227545,918.6830208389999,913.9613271810001,909.762142707,909.302138014,909.895100167,907.9878983469999,902.495086378,893.622429303,886.190538999,881.623182403,876.4925029760001,872.749469472,869.293010466,868.334478751,870.488958695,868.805126597,861.810855394,858.105113754,856.954418685,855.5608772319999,853.7037327639999,851.16483082,846.394450257,839.548566355,831.461758925,824.782521805,820.018172291,812.493885577,804.1944099089999,799.5979645089999,801.313880536,805.312257019,806.183601785,801.4541979410001,794.258805845,784.45318718,773.43822548,768.446975892,773.542611012,781.2480035,784.509383815,783.768568297,781.0734875310001,776.2707642889999,763.7137660510001,737.0810441860001,706.655159836,693.0655291630001,698.992864893,709.8471256839999,716.217847947,718.5612100980001,718.641239092,713.501328975,697.2350791719999,672.249122668,650.3311739540001,638.361392641,635.811522449,640.867016623,650.708315148,658.5579404580001,662.381673794,663.571800816,662.9778010780001,658.119530372,636.888950312,577.491527672,486.970043794,433.36473257800003,462.289417281,531.1145672590001,583.036119035,606.1813643419999,612.335887365,611.068011039,606.524601155,598.878748126,591.306384707,586.403210498,582.290175253,578.658863543,573.452608133,562.942953146,542.445597825,519.340621774,503.292135031,499.191086568,501.379263674,505.008500124,508.435528969,515.535742617,521.136572115,523.100431771,520.3396214669999,512.012325922,501.428949079,497.941886324,498.560216303,500.050133483,495.39306057699997,489.450498611,491.18987064699996,491.377403486,487.42450917900004,485.05444398699996,481.482004183,474.71469823300004,464.81299997699995,440.055185368,412.607267074,400.870117314,394.095779387,387.923772765,379.63010364800004,376.508504605,378.342877372,381.74303616699996,372.12422179199996,339.385454332,284.896909671,236.768862132,224.84856078,227.303922401,229.14207776900003,233.861921413,238.46426909,23,2012-05-18 07:43:54.000,"19,586912","55,797175",198.0,"19,3",253,119.0,41,0.0,1.0
2320120518074525,2012-05-18T07:45:25,82DB,82D4,505B,320.0,953.6,3.3,Lt,,1.26114306703,1.5866279421599998,1.8835606976400003,2.07447427508,2.1700532062,2.20531643595,2.2378879957900004,2.26789173835,2.28155538009,2.32850234657,2.36221110055,2.32486013846,2.30417378601,2.4200854104599996,2.5664094363900003,2.59389825941,2.50915854092,2.46270109091,2.3885120521000003,2.24458415551,2.20319103525,2.26766644303,2.31373988178,2.5102114927200003,2.95091730331,3.30618783902,3.4119216242299997,3.43639076008,3.48544768628,3.4922290941100003,3.4421711270199995,3.3659347634900003,3.23212496199,3.11414436255,3.1289988913499998,3.25517283802,3.37466954351,3.4926116299000003,3.61769288627,3.7127566056,3.7650176072900003,3.77812759501,3.78613473481,3.7726192514099997,3.7375403606699997,3.7062902917100002,3.7066402479000002,3.73134718649,3.7429218413300003,3.70030823888,3.6181280830199998,3.56312459411,3.56174119241,3.55105767064,3.5086738364699994,3.46002984852,3.4290254891900003,3.39687896293,3.33082168434,3.24471320237,3.19142103532,3.1858397329400003,3.19194999142,3.18341326499,3.1607669144200004,3.1170841730900003,3.05358771891,2.9881835396099996,2.9290371970599995,2.87268520288,2.81398868873,2.7492985633999996,2.6824308098400005,2.62094610959,2.56249896291,2.5026302367900004,2.4423218855,2.38317113549,2.3258575158,2.2657243004599996,2.18814543763,2.08975323126,1.9838670891599999,1.8760419785599998,1.76728786409,1.66111475567,1.56804191374,1.49283045158,1.4306110731200001,1.37486451405,1.32704800386,1.2837348578299999,1.2386700275,1.19302419208,1.15459179206,1.1280748208700002,1.10925142805,1.08662824764,1.05955656334,1.02721053044,0.990222677801,0.948908695404,0.913613728353,0.8921882960959999,0.878148362325,0.865470928076,0.857194215883,0.85417987466,0.851564047708,0.843524210211,0.812437723642,0.7666881259649999,0.732597327738,0.716716289882,0.701552220564,0.6814093463259999,0.65611500569,0.6335949901829999,0.605592624942,0.567003679329,0.520529285174,0.48065678709,0.45239140840899994,0.43544842766,0.42516137087399997,0.421255772996,0.418067713146,0.41507050141400004,0.41197962742,0.40637877144400003,0.39673297092,0.380801827609,0.337626654506,0.278048997811,0.242207166616,0.256806340964,0.296336546908,0.321875892832,0.332399559863,0.335537445921,0.32989632705899996,0.324248109825,0.318774644845,0.312374152742,0.30970418742,0.306412010699,0.300576787404,0.296801669203,0.288908592804,0.27244478124000004,0.256753028716,0.245154669069,0.240204094111,0.237999692655,0.23595538875799998,0.237369915711,0.238303066061,0.238806640108,0.236703437589,0.234057609061,0.23141948703600002,0.223646050317,0.21957874226500002,0.22089964841600002,0.2182081988,0.207391645279,0.208185595087,0.20574020700399998,0.204763862254,0.197452420061,0.195535197108,0.19204010764499999,0.19089482169799998,0.182066824255,0.169719686783,0.160978719441,0.14909062797599998,0.150703766222,0.14479371517200001,0.133289132329,0.132257920907,0.135553810196,0.129021473546,0.132030318826,0.11178512625600001,0.109746644444,0.09215412003550001,0.0808964351082,0.0744105930838,0.07341465422410001,0.0646189424158,0.0725826112204,Ls,,22.6503622322,28.165244722399997,33.331981176300005,36.723790866,37.9322993875,38.2200406275,38.5841404396,38.5713314144,38.5393780187,38.9492477687,38.9756859155,37.9554201632,37.3475262665,38.885451204,40.726267462399996,40.5240688725,38.787816632600006,37.5436814904,35.8248014638,33.2010134683,32.0467011513,32.4460574171,32.5114983642,34.7804022543,40.3402197169,44.5143067801,45.1448303788,44.7719199959,44.6349781282,43.9719369411,42.5607427263,40.8735997541,38.527515755399996,36.2738510326,35.9081818584,36.9071701432,37.5800187373,38.1027805418,38.702952422399996,38.8859136405,38.5634945663,37.7612060163,37.0357867162,36.130085183,34.9495420689,33.773138498200005,32.9481065255,32.3412061038,31.651006733800003,30.502253257,29.029282551599998,27.961142590799998,27.5824089204,27.1302752007,26.341467031999997,25.489348972600002,24.835425877,24.2345391287,23.3652399546,22.2657765385,21.4335520316,21.058925664500002,20.831191995,20.530929283800003,20.1962900067,19.7545414723,19.2103637854,18.6894092098,18.264927586600002,17.8788325638,17.4677390903,16.9804287379,16.442800264200002,15.946886317899999,15.5030379995,15.0722151796,14.659906243800002,14.302639496700001,14.0135775336,13.7793325332,13.500581260399999,13.1034787151,12.717770056700001,12.446036375899999,12.217234771300001,11.9838596511,11.7539784697,11.504251583199999,11.2297921902,10.949012652,10.7096390347,10.4916309237,10.2281815897,9.927948759489999,9.6735391139,9.526328050750001,9.42543877024,9.28391727572,9.08542801869,8.84717241825,8.59473992707,8.29976842896,8.066072593760001,7.98168953217,7.96255307198,7.87975953704,7.73103128055,7.577308181739999,7.42892262303,7.2284502064,6.885221967060001,6.40013769666,6.12754861888,6.15489729074,6.23703330717,6.191142028230001,6.1195350049399995,6.03253458551,5.9235955523,5.70634243484,5.378293827749999,5.07343904836,4.92430519043,4.85143642819,4.834369382659999,4.877733821610001,4.8888129308199995,4.863459547380001,4.8094470640699996,4.75095249315,4.68479576877,4.48788471023,4.02170527295,3.2442730084099995,2.74529325834,2.99411737102,3.5060317462699997,3.8299049717400004,3.92406390551,3.9088770109900004,3.8583341295399998,3.7683755295,3.67575247042,3.5874822472099996,3.51427072607,3.4539116452,3.38509439282,3.3274184835400002,3.21677660364,3.0771021286,2.90937868627,2.76286502554,2.7318290328400003,2.70909389384,2.70220799315,2.73467474435,2.7304010070999998,2.74820215281,2.7493509952099995,2.71317846027,2.63555344857,2.56073981425,2.52543823878,2.49395538301,2.4545776035699998,2.45414025879,2.38899196127,2.35162743459,2.30954519915,2.3249713017299998,2.2920565169200002,2.20489678495,2.20179404352,2.1409828083400004,2.01198265529,1.92898206993,1.8147616076900002,1.7907371443200002,1.7376684062599999,1.66991370583,1.68955629166,1.65062087324,1.62587833916,1.57355482415,1.4937913907,1.2956082983200001,0.9332716811589999,0.966251622808,0.941343288523,1.05453535971,1.09570491174,,Ed,,138.049419559,180.10814696,216.338541912,243.849376681,262.781865088,275.194953272,287.227287468,297.496179756,308.26717236400003,326.348921815,340.599246891,340.314701833,350.06541685900004,379.83759020199994,416.493855501,428.24902044,423.572524226,429.362840515,426.955355203,406.16082491199995,408.482041579,432.75970132199996,442.53046434099997,491.501840859,597.879682656,683.622659686,715.536842081,734.565745099,756.8280287360001,769.943509575,770.703711745,764.77231267,743.316559138,727.1150019060001,743.8798968289999,783.948424727,822.9346528660001,860.783743296,899.020052368,929.97458477,949.314693551,959.61376213,967.7612835000001,970.5824705739999,966.434344025,962.273815257,964.9877412960001,973.8491545789999,979.225259252,968.347159329,948.3482804989999,939.386708953,945.574831189,951.49029261,947.54682032,941.6020392539999,940.77644555,939.862743802,928.1656127919999,907.90734576,896.312022088,900.468745893,911.219264162,919.7837622039999,925.61508683,926.757166922,922.0882965139999,917.7990747919999,917.41062246,918.065155712,916.0480845769999,910.441917679,901.662633613,894.181265467,889.6262108660001,884.4855530960001,880.866890921,877.2263270880001,876.114828782,878.31865935,876.773143597,869.462524749,865.963118584,864.984005193,862.974172955,861.682549122,858.809459774,853.9462102069999,847.035560255,838.813507895,832.196659695,827.404480055,820.108480482,811.156924247,806.883866305,808.68022398,812.6713494510001,813.5644299080001,808.5618174089999,801.131825551,791.211693166,780.453519135,775.6333216889999,780.5967059339999,788.300865997,791.608036959,790.7661469589999,788.256690161,783.4802703989999,770.646656325,743.819341014,713.24204838,699.349909288,705.2999840580001,716.570491155,723.0019064019999,725.24887434,725.3011719919999,720.182122161,703.858952735,678.829922626,656.717990018,644.425118868,642.157175974,647.424892814,656.980186721,664.544415089,668.330003254,669.6399768040001,669.2087124330001,664.174395258,643.066810881,582.903969931,491.705301414,437.381096425,466.37796162,535.771195506,588.0726564180001,611.296070053,617.8036565269999,616.498419207,612.353884463,604.4471446580001,596.463113885,591.737775231,588.206385768,583.883276541,578.866933819,567.108426462,547.511443742,524.279242363,508.37576002800006,504.39117923,506.139042787,509.095873586,513.535396782,520.048714896,526.088571185,528.1476967469999,525.462374273,516.405360837,505.678098381,502.300060434,504.906735645,504.300848761,498.91883992,493.385531069,496.184145019,494.708775923,491.179481917,490.25992165400004,485.47435403599997,479.59367572,468.072192883,444.938244838,416.737638364,403.54436332,397.852131234,392.812959373,384.40764092300003,378.58297235199996,381.871608721,386.150453319,377.06119976300005,342.130968285,288.62949404799997,238.35025934599997,227.726408345,231.130802553,232.350392715,237.828026389,239.669043399,23,2012-05-18 07:45:25.000,"19,582553","55,789335",198.0,"19,1",254,119.0,41,0.0,1.0
