;CaptureName;LocalTime;UTCTime;ExposureTime;ISOSpeed;ShutterSpeed;Aperture;ExposureCorrection;DroneEasting;DroneNorthing;EPSG_Target;DroneRoll;DronePitch;DroneYaw;RadianceMean;RadianceMedian;RadianceSTD;RadianceMin;RadianceMax;IrradianceCorr_DDR6.0;IrradianceCorr_DDR1.0;IrradianceCorr_DDR0.1;SunSensorAngle;SolarElevation;SolarAzimuth
IMG_0014_1;IMG_0014;1575454826.0;2019-12-04 11:20:26.399683+00:00;0.001305;100;0.001305;2.8;60.07662835249041;646418.8094284264;5676515.285672165;32631;0.030201477620958726;0.03154289706430826;-2.3578591316919177;0.015192532839596762;0.015100070284904139;0.0010959631946756499;0.011446408018259307;0.02005425658983443;0.2515432445142918;0.2515432445142918;0.21719865616978687;70.92125186339845;16.57728039505938;177.78483442678623
IMG_0014_2;IMG_0014;1575454826.0;2019-12-04 11:20:26.399683+00:00;0.00108;100;0.00108;2.8;72.59259259259258;646418.8094284264;5676515.285672165;32631;0.030201477620958726;0.03154289706430826;-2.3578591316919177;0.012085211674834978;0.011959938380382621;0.0010529252783351567;0.00811882201681519;0.017680971942782946;0.2457498876531428;0.2457498876531428;0.2121962983152428;70.92125186339845;16.57728039505938;177.78483442678623
IMG_0014_3;IMG_0014;1575454826.0;2019-12-04 11:20:26.399683+00:00;0.0011475;200;0.0011475;2.8;34.16122004357298;646418.8094284264;5676515.285672165;32631;0.030201477620958726;0.03154289706430826;-2.3578591316919177;0.012232457721808244;0.01219352865590662;0.0007887731946295862;0.009148034860147038;0.016218994348194276;0.19325020689175645;0.19325020689175645;0.16686468890257952;70.92125186339845;16.57728039505938;177.78483442678623
IMG_0014_4;IMG_0014;1575454826.0;2019-12-04 11:20:26.399683+00:00;0.0012375;200;0.0012375;2.8;31.676767676767668;646418.8094284264;5676515.285672165;32631;0.030201477620958726;0.03154289706430826;-2.3578591316919177;0.017995764380063527;0.017977837080793684;0.000881945492297299;0.014467589180060194;0.02220398529993003;0.09028394049380718;0.09028394049380718;0.07795697549672728;70.92125186339845;16.57728039505938;177.78483442678623
IMG_0014_5;IMG_0014;1575454826.0;2019-12-04 11:20:26.399683+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646418.8094284264;5676515.285672165;32631;0.030201477620958726;0.03154289706430826;-2.3578591316919177;0.009952635120100823;0.009928222684052211;0.0006470235033858006;0.007317486758549063;0.013506196100182976;0.1617507593821003;0.1617507593821003;0.13966603492004595;70.92125186339845;16.57728039505938;177.78483442678623
IMG_0028_1;IMG_0028;1575454966.0;2019-12-04 11:22:46.399714+00:00;0.001305;100;0.001305;2.8;60.07662835249041;646417.8455212922;5676515.269289644;32631;0.02697950554761939;0.03233838983513973;-2.349439554512765;0.015282712575690784;0.015185001469046723;0.0011139972035003253;0.011170884326369816;0.02019243342865794;0.25528979069673824;0.25528979069673824;0.2194487393935431;71.00343945919505;16.58934592101168;178.34779408027504
IMG_0028_2;IMG_0028;1575454966.0;2019-12-04 11:22:46.399714+00:00;0.00108;100;0.00108;2.8;72.59259259259258;646417.8455212922;5676515.269289644;32631;0.02697950554761939;0.03233838983513973;-2.349439554512765;0.012161530848513045;0.012030326461755846;0.0010752858161104755;0.007999163424730293;0.018803766106996234;0.2504757086621558;0.2504757086621558;0.21531052363903538;71.00343945919505;16.58934592101168;178.34779408027504
IMG_0028_3;IMG_0028;1575454966.0;2019-12-04 11:22:46.399714+00:00;0.0011475;200;0.0011475;2.8;34.16122004357298;646417.8455212922;5676515.269289644;32631;0.02697950554761939;0.03233838983513973;-2.349439554512765;0.012339790570653429;0.012296028464226443;0.0007886760898764838;0.00927764677738806;0.017144010400068892;0.19718753948595083;0.19718753948595083;0.16950367206697425;71.00343945919505;16.58934592101168;178.34779408027504
IMG_0028_4;IMG_0028;1575454966.0;2019-12-04 11:22:46.399714+00:00;0.0012375;200;0.0012375;2.8;31.676767676767668;646417.8455212922;5676515.269289644;32631;0.02697950554761939;0.03233838983513973;-2.349439554512765;0.018218873967384013;0.018198367435698942;0.0008936295104126891;0.014922868405679073;0.02222730982456663;0.09181814496562002;0.09181814496562002;0.07892746557223117;71.00343945919505;16.58934592101168;178.34779408027504
IMG_0028_5;IMG_0028;1575454966.0;2019-12-04 11:22:46.399714+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646417.8455212922;5676515.269289644;32631;0.02697950554761939;0.03233838983513973;-2.349439554512765;0.010056161858111793;0.010027534607808721;0.0006471859510381797;0.007263277069486002;0.013276217260379426;0.16455087758279707;0.16455087758279707;0.14144898843425396;71.00343945919505;16.58934592101168;178.34779408027504
IMG_0021_1;IMG_0021;1575454896.0;2019-12-04 11:21:36.399699+00:00;0.001305;100;0.001305;2.8;60.07662835249041;646418.5628174671;5676515.111709764;32631;0.029443673439743263;0.032172917094868664;-2.351511923020773;0.015203539298075717;0.015111693510988865;0.0010983339359681862;0.01060061353630508;0.020839928739203564;0.25121435935765196;0.25121435935765196;0.21690044199072786;70.91792204032228;16.583761598806745;178.0663026307632
IMG_0021_2;IMG_0021;1575454896.0;2019-12-04 11:21:36.399699+00:00;0.00108;100;0.00108;2.8;72.59259259259258;646418.5628174671;5676515.111709764;32631;0.029443673439743263;0.032172917094868664;-2.351511923020773;0.012085783672060086;0.011959312717432528;0.0010654595369124738;0.008128905403706638;0.016888026029608205;0.24550131244823348;0.24550131244823348;0.2119677526216363;70.91792204032228;16.583761598806745;178.0663026307632
IMG_0021_3;IMG_0021;1575454896.0;2019-12-04 11:21:36.399699+00:00;0.0011475;200;0.0011475;2.8;34.16122004357298;646418.5628174671;5676515.111709764;32631;0.029443673439743263;0.032172917094868664;-2.351511923020773;0.012253468192906004;0.0122083531366387;0.0007896561642719696;0.008740464648990443;0.01636829605730175;0.19283648877422302;0.19283648877422302;0.16649653210118132;70.91792204032228;16.583761598806745;178.0663026307632
IMG_0021_4;IMG_0021;1575454896.0;2019-12-04 11:21:36.399699+00:00;0.0012375;200;0.0012375;2.8;31.676767676767668;646418.5628174671;5676515.111709764;32631;0.029443673439743263;0.032172917094868664;-2.351511923020773;0.018059261960690125;0.01804088223710997;0.0008840440097069481;0.014815531964666714;0.022050893752643644;0.09013982821006188;0.09013982821006188;0.07782743243548258;70.91792204032228;16.583761598806745;178.0663026307632
IMG_0021_5;IMG_0021;1575454896.0;2019-12-04 11:21:36.399699+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646418.5628174671;5676515.111709764;32631;0.029443673439743263;0.032172917094868664;-2.351511923020773;0.009975874335219114;0.009950333434296587;0.0006512518060276761;0.007629440293515659;0.012868891597509384;0.16137965625384168;0.16137965625384168;0.13933645695760577;70.91792204032228;16.583761598806745;178.0663026307632
IMG_0056_1;IMG_0056;1575455246.0;2019-12-04 11:27:26.399774+00:00;0.001305;100;0.001305;2.8;60.07662835249041;646418.6523210097;5676515.158777315;32631;0.030692758598238584;0.03027966396904249;-2.3595015535014077;0.015354227000392998;0.01525605424014566;0.0011392290018490006;0.011152007899142039;0.02096634571892502;0.2532820767399307;0.2532820767399307;0.21843488401834496;70.92760873462296;16.60275070917205;179.4740177688478
IMG_0056_2;IMG_0056;1575455246.0;2019-12-04 11:27:26.399774+00:00;0.00108;100;0.00108;2.8;72.59259259259258;646418.6523210097;5676515.158777315;32631;0.030692758598238584;0.03027966396904249;-2.3595015535014077;0.01222554616311262;0.012094138722355298;0.0011070261112361725;0.00826514560347176;0.017682734542179016;0.2496561445837301;0.2496561445837301;0.21530781683620354;70.92760873462296;16.60275070917205;179.4740177688478
IMG_0056_3;IMG_0056;1575455246.0;2019-12-04 11:27:26.399774+00:00;0.0011475;200;0.0011475;2.8;34.16122004357298;646418.6523210097;5676515.158777315;32631;0.030692758598238584;0.03027966396904249;-2.3595015535014077;0.012460124582225103;0.012416587919938028;0.0007998316769864944;0.009202547053728992;0.016610380740420354;0.197450558838854;0.197450558838854;0.1702848084414924;70.92760873462296;16.60275070917205;179.4740177688478
IMG_0056_4;IMG_0056;1575455246.0;2019-12-04 11:27:26.399774+00:00;0.0012375;200;0.0012375;2.8;31.676767676767668;646418.6523210097;5676515.158777315;32631;0.030692758598238584;0.03027966396904249;-2.3595015535014077;0.018483132015239965;0.018466842126419216;0.0009010372347590234;0.01466657479743614;0.02236296931825308;0.09166929608818723;0.09166929608818723;0.07905720103371884;70.92760873462296;16.60275070917205;179.4740177688478
IMG_0056_5;IMG_0056;1575455246.0;2019-12-04 11:27:26.399774+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646418.6523210097;5676515.158777315;32631;0.030692758598238584;0.03027966396904249;-2.3595015535014077;0.010169149913888748;0.010140248766375986;0.0006649081651084911;0.007773895080392565;0.013678018174249996;0.16415612705320426;0.16415612705320426;0.14157110931534914;70.92760873462296;16.60275070917205;179.4740177688478
IMG_0035_1;IMG_0035;1575455036.0;2019-12-04 11:23:56.399729+00:00;0.001305;100;0.001305;2.8;60.07662835249041;646418.9519368183;5676515.67922857;32631;0.025852662140490385;0.03251610986529769;-2.3529173542336;0.015346904570713384;0.015251903495226198;0.0011211837501688235;0.010907146630118606;0.020310125600626318;0.2556921688684561;0.2556921688684561;0.21940026108477514;71.03638272126732;16.594034974961847;178.6293358489503
IMG_0035_2;IMG_0035;1575455036.0;2019-12-04 11:23:56.399729+00:00;0.00108;100;0.00108;2.8;72.59259259259258;646418.9519368183;5676515.67922857;32631;0.025852662140490385;0.03251610986529769;-2.3529173542336;0.012212440609069133;0.012083366906829153;0.001088431160800075;0.007922247129858659;0.017420071530581303;0.2508888127920008;0.2508888127920008;0.21527867385775454;71.03638272126732;16.594034974961847;178.6293358489503
IMG_0035_3;IMG_0035;1575455036.0;2019-12-04 11:23:56.399729+00:00;0.0011475;200;0.0011475;2.8;34.16122004357298;646418.9519368183;5676515.67922857;32631;0.025852662140490385;0.03251610986529769;-2.3529173542336;0.012392928203841417;0.012344006172717885;0.0007994626529673867;0.008893206481326249;0.017128422636762432;0.1974966764694881;0.1974966764694881;0.16946480047683088;71.03638272126732;16.594034974961847;178.6293358489503
IMG_0035_4;IMG_0035;1575455036.0;2019-12-04 11:23:56.399729+00:00;0.0012375;200;0.0012375;2.8;31.676767676767668;646418.9519368183;5676515.67922857;32631;0.025852662140490385;0.03251610986529769;-2.3529173542336;0.018298555972942086;0.01827804879500247;0.0008931533608304497;0.014754106264827338;0.022464785052382016;0.0920565197098388;0.0920565197098388;0.07899039125161901;71.03638272126732;16.594034974961847;178.6293358489503
IMG_0035_5;IMG_0035;1575455036.0;2019-12-04 11:23:56.399729+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646418.9519368183;5676515.67922857;32631;0.025852662140490385;0.03251610986529769;-2.3529173542336;0.010102001281250694;0.010073028728531275;0.0006526330535192116;0.0071501595453176;0.013230873590702843;0.16480854901581202;0.16480854901581202;0.14141629304914136;71.03638272126732;16.594034974961847;178.6293358489503
IMG_0007_1;IMG_0007;1575454756.0;2019-12-04 11:19:16.399667+00:00;0.001305;100;0.001305;2.8;60.07662835249041;646419.5517963845;5676514.494497222;32631;0.02893556497475397;0.03180182278390289;-2.3615331991381;0.01529815815576053;0.01520467346263351;0.001096370448623207;0.011428712793822973;0.02056377908021693;0.252737229232692;0.252737229232692;0.21779742796085744;70.96681102292165;16.56991472695843;177.5034065695884
IMG_0007_2;IMG_0007;1575454756.0;2019-12-04 11:19:16.399667+00:00;0.00108;100;0.00108;2.8;72.59259259259258;646419.5517963845;5676514.494497222;32631;0.02893556497475397;0.03180182278390289;-2.3615331991381;0.012168185968183086;0.01204117887415785;0.0010570433444051302;0.007768935861611856;0.01737875604474061;0.2465488605791135;0.2465488605791135;0.21246457383360862;70.96681102292165;16.56991472695843;177.5034065695884
IMG_0007_3;IMG_0007;1575454756.0;2019-12-04 11:19:16.399667+00:00;0.0011475;200;0.0011475;2.8;34.16122004357298;646419.5517963845;5676514.494497222;32631;0.02893556497475397;0.03180182278390289;-2.3615331991381;0.012279556055357237;0.012241049264369811;0.000786389904873028;0.009170312730952916;0.016376297945126052;0.19333925158448206;0.19333925158448206;0.166610957344192;70.96681102292165;16.56991472695843;177.5034065695884
IMG_0007_4;IMG_0007;1575454756.0;2019-12-04 11:19:16.399667+00:00;0.0012375;200;0.0012375;2.8;31.676767676767668;646419.5517963845;5676514.494497222;32631;0.02893556497475397;0.03180182278390289;-2.3615331991381;0.017991923795654903;0.017978409229883134;0.0008907051641337385;0.014278452584816302;0.021875792627651804;0.09007537720431624;0.09007537720431624;0.0776228557117001;70.96681102292165;16.56991472695843;177.5034065695884
IMG_0007_5;IMG_0007;1575454756.0;2019-12-04 11:19:16.399667+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646419.5517963845;5676514.494497222;32631;0.02893556497475397;0.03180182278390289;-2.3615331991381;0.009984887334271619;0.009958616178340724;0.0006472329369584434;0.006902226410763016;0.013502376454083007;0.16180102350429182;0.16180102350429182;0.13943274945150289;70.96681102292165;16.56991472695843;177.5034065695884
IMG_0042_1;IMG_0042;1575455106.0;2019-12-04 11:25:06.399744+00:00;0.001305;100;0.001305;2.8;60.07662835249041;646417.9807274544;5676514.939300768;32631;0.0305886047968528;0.0310159813358692;-2.356155089965721;0.0153517051150239;0.015251655507838056;0.0011269349023888485;0.011550287505438253;0.020419503461561447;0.2536391492967331;0.2536391492967331;0.21900654594544924;70.9066258391703;16.59783922268686;178.91086932023146
IMG_0042_2;IMG_0042;1575455106.0;2019-12-04 11:25:06.399744+00:00;0.00108;100;0.00108;2.8;72.59259259259258;646417.9807274544;5676514.939300768;32631;0.0305886047968528;0.0310159813358692;-2.356155089965721;0.012210793480773018;0.012078686279863977;0.0010956102090606138;0.008382238270785011;0.01759718564050291;0.2496378382501682;0.2496378382501682;0.21555158517148626;70.9066258391703;16.59783922268686;178.91086932023146
IMG_0042_3;IMG_0042;1575455106.0;2019-12-04 11:25:06.399744+00:00;0.0011475;200;0.0011475;2.8;34.16122004357298;646417.9807274544;5676514.939300768;32631;0.0305886047968528;0.0310159813358692;-2.356155089965721;0.012412411299629908;0.012363156222486849;0.0007994541754022953;0.009573118734082703;0.01666241373367397;0.19651448825158574;0.19651448825158574;0.16968184690553087;70.9066258391703;16.59783922268686;178.91086932023146
IMG_0042_4;IMG_0042;1575455106.0;2019-12-04 11:25:06.399744+00:00;0.0012375;200;0.0012375;2.8;31.676767676767668;646417.9807274544;5676514.939300768;32631;0.0305886047968528;0.0310159813358692;-2.356155089965721;0.0183360982955943;0.018320842219273246;0.000899443883419331;0.014947733094582907;0.022757462385409148;0.09150208716765854;0.09150208716765854;0.07900813463912064;70.9066258391703;16.59783922268686;178.91086932023146
IMG_0042_5;IMG_0042;1575455106.0;2019-12-04 11:25:06.399744+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646417.9807274544;5676514.939300768;32631;0.0305886047968528;0.0310159813358692;-2.356155089965721;0.010111733957968402;0.010085083327008387;0.0006571906960814139;0.007747498730593438;0.013649053893108666;0.1640139792314242;0.1640139792314242;0.1416190488646522;70.9066258391703;16.59783922268686;178.91086932023146
IMG_0070_1;IMG_0070;1575455386.0;2019-12-04 11:29:46.399802+00:00;0.001305;100;0.001305;2.8;60.07662835249041;646417.6423914403;5676514.796105281;32631;0.035470213999632565;0.03235100664164413;-2.3613271370516005;0.01538436158871234;0.01528120771468252;0.0011385440457000002;0.011353182390802245;0.020013064754802017;0.2496546689302005;0.2496546689302005;0.21823825754324666;70.64913736095005;16.60408900360229;180.03717276103166
IMG_0070_2;IMG_0070;1575455386.0;2019-12-04 11:29:46.399802+00:00;0.00108;100;0.00108;2.8;72.59259259259258;646417.6423914403;5676514.796105281;32631;0.035470213999632565;0.03235100664164413;-2.3613271370516005;0.012243581998267819;0.01211219811774833;0.0011109814968304436;0.00844357820594873;0.017837108396639663;0.24633184456924667;0.24633184456924667;0.21533357564098443;70.64913736095005;16.60408900360229;180.03717276103166
IMG_0070_3;IMG_0070;1575455386.0;2019-12-04 11:29:46.399802+00:00;0.0011475;200;0.0011475;2.8;34.16122004357298;646417.6423914403;5676514.796105281;32631;0.035470213999632565;0.03235100664164413;-2.3613271370516005;0.012495493887624354;0.012447393724096256;0.0008051461522415416;0.009332231639812815;0.016643828315250752;0.1946201040658992;0.1946201040658992;0.17012921318968843;70.64913736095005;16.60408900360229;180.03717276103166
IMG_0070_4;IMG_0070;1575455386.0;2019-12-04 11:29:46.399802+00:00;0.0012375;200;0.0012375;2.8;31.676767676767668;646417.6423914403;5676514.796105281;32631;0.035470213999632565;0.03235100664164413;-2.3613271370516005;0.018562719376875796;0.018545632283292084;0.0008990190936588487;0.01509639125133173;0.023432847361279506;0.09032315847801389;0.09032315847801389;0.07895694002644682;70.64913736095005;16.60408900360229;180.03717276103166
IMG_0070_5;IMG_0070;1575455386.0;2019-12-04 11:29:46.399802+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646417.6423914403;5676514.796105281;32631;0.035470213999632565;0.03235100664164413;-2.3613271370516005;0.010202790039299098;0.010170258956022655;0.0006672325517394272;0.007624492974561631;0.013819627370703032;0.16180247434347297;0.16180247434347297;0.14144133661997704;70.64913736095005;16.60408900360229;180.03717276103166
IMG_0063_1;IMG_0063;1575455316.0;2019-12-04 11:28:36.399788+00:00;0.001305;100;0.001305;2.8;60.07662835249041;646417.5773304693;5676515.851432997;32631;0.03345598390138256;0.031287858074090506;-2.375295444181698;0.015341953353668494;0.015240210734627044;0.0011350457572005185;0.011175637159247728;0.020300078679908996;0.25069904007267135;0.25069904007267135;0.21780676860720086;70.77619248544748;16.603859100765284;179.75558619995024
IMG_0063_2;IMG_0063;1575455316.0;2019-12-04 11:28:36.399788+00:00;0.00108;100;0.00108;2.8;72.59259259259258;646417.5773304693;5676515.851432997;32631;0.03345598390138256;0.031287858074090506;-2.375295444181698;0.012209987921458955;0.012078627502424527;0.0011088789918163359;0.007913529113914802;0.017351359440188435;0.247029703769437;0.247029703769437;0.2146188573854072;70.77619248544748;16.603859100765284;179.75558619995024
IMG_0063_3;IMG_0063;1575455316.0;2019-12-04 11:28:36.399788+00:00;0.0011475;200;0.0011475;2.8;34.16122004357298;646417.5773304693;5676515.851432997;32631;0.03345598390138256;0.031287858074090506;-2.375295444181698;0.012459623822596121;0.012412489341216044;0.000802622272700936;0.009290654443466329;0.01697673649609716;0.1951244497294853;0.1951244497294853;0.16952368808240306;70.77619248544748;16.603859100765284;179.75558619995024
IMG_0063_4;IMG_0063;1575455316.0;2019-12-04 11:28:36.399788+00:00;0.0012375;200;0.0012375;2.8;31.676767676767668;646417.5773304693;5676515.851432997;32631;0.03345598390138256;0.031287858074090506;-2.375295444181698;0.018513434768976617;0.018496404239046194;0.0008947960430406597;0.015132734764569906;0.022884048813848406;0.09069189041114507;0.09069189041114507;0.0787929127435187;70.77619248544748;16.603859100765284;179.75558619995024
IMG_0063_5;IMG_0063;1575455316.0;2019-12-04 11:28:36.399788+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646417.5773304693;5676515.851432997;32631;0.03345598390138256;0.031287858074090506;-2.375295444181698;0.01017424978595706;0.010137502342303989;0.0006580279036921691;0.007588789541950677;0.014300225548920433;0.16216887656114798;0.16216887656114798;0.14089195938765808;70.77619248544748;16.603859100765284;179.75558619995024
IMG_0001_1;IMG_0001;1575454696.0;2019-12-04 11:18:16.399653+00:00;0.001305;100;0.001305;2.8;60.07662835249041;646416.8146354186;5676512.457802708;32631;0.02908415461783437;0.03394719543221368;-2.362095152735623;0.014878218781241731;0.014801984193413888;0.0010587853422859067;0.01110009259584114;0.01939894993533319;0.2501838157147723;0.2501838157147723;0.2166075638512204;70.87674375828985;16.562900312880608;177.26216587218315
IMG_0001_2;IMG_0001;1575454696.0;2019-12-04 11:18:16.399653+00:00;0.00108;100;0.00108;2.8;72.59259259259258;646416.8146354186;5676512.457802708;32631;0.02908415461783437;0.03394719543221368;-2.362095152735623;0.01185832469664452;0.01173990296127584;0.0010254544604425357;0.008331132937027808;0.017150472961423607;0.24319622472683425;0.24319622472683425;0.2105577518089756;70.87674375828985;16.562900312880608;177.26216587218315
IMG_0001_3;IMG_0001;1575454696.0;2019-12-04 11:18:16.399653+00:00;0.0011475;200;0.0011475;2.8;34.16122004357298;646416.8146354186;5676512.457802708;32631;0.02908415461783437;0.03394719543221368;-2.362095152735623;0.012022477672210177;0.011978197182730004;0.0007751587308699134;0.008969059909576398;0.015877030123503867;0.19058637922252863;0.19058637922252863;0.1650084806192331;70.87674375828985;16.562900312880608;177.26216587218315
IMG_0001_4;IMG_0001;1575454696.0;2019-12-04 11:18:16.399653+00:00;0.0012375;200;0.0012375;2.8;31.676767676767668;646416.8146354186;5676512.457802708;32631;0.02908415461783437;0.03394719543221368;-2.362095152735623;0.0175940764582723;0.01756757762494123;0.000884904743237013;0.014210500960122555;0.02248694632231892;0.08891780877824673;0.08891780877824673;0.07698447594389078;70.87674375828985;16.562900312880608;177.26216587218315
IMG_0001_5;IMG_0001;1575454696.0;2019-12-04 11:18:16.399653+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646416.8146354186;5676512.457802708;32631;0.02908415461783437;0.03394719543221368;-2.362095152735623;0.009774354686609485;0.009751353429374911;0.0006306724487714432;0.007568527189439879;0.012791769132168371;0.15971895849112094;0.15971895849112094;0.13828366315692558;70.87674375828985;16.562900312880608;177.26216587218315
IMG_0029_1;IMG_0029;1575454976.0;2019-12-04 11:22:56.399716+00:00;0.001305;100;0.001305;2.8;60.07662835249041;646419.0849245719;5676516.406361026;32631;0.025962459592732363;0.031797852025240304;-2.3517921556672268;0.01531246603575749;0.015219465349438209;0.0011142185905634366;0.010307261259273524;0.02058949836866071;0.25668714386908337;0.25668714386908337;0.21997169750192874;71.06508553629381;16.590061426064405;178.38802829208862
IMG_0029_2;IMG_0029;1575454976.0;2019-12-04 11:22:56.399716+00:00;0.00108;100;0.00108;2.8;72.59259259259258;646419.0849245719;5676516.406361026;32631;0.025962459592732363;0.031797852025240304;-2.3517921556672268;0.012187596075610655;0.012055799028817668;0.0010836018192853982;0.00841181379958943;0.017566394950333925;0.25172658756853405;0.25172658756853405;0.21572067825126365;71.06508553629381;16.590061426064405;178.38802829208862
IMG_0029_3;IMG_0029;1575454976.0;2019-12-04 11:22:56.399716+00:00;0.0011475;200;0.0011475;2.8;34.16122004357298;646419.0849245719;5676516.406361026;32631;0.025962459592732363;0.031797852025240304;-2.3517921556672268;0.012371673069819728;0.012330360357028027;0.0007940008688052616;0.009324860364703216;0.016602017724636955;0.19820083357038337;0.19820083357038337;0.16985102233640037;71.06508553629381;16.590061426064405;178.38802829208862
IMG_0029_4;IMG_0029;1575454976.0;2019-12-04 11:22:56.399716+00:00;0.0012375;200;0.0012375;2.8;31.676767676767668;646419.0849245719;5676516.406361026;32631;0.025962459592732363;0.031797852025240304;-2.3517921556672268;0.018264023178797474;0.018248091603074085;0.000891660894153722;0.014077940812344786;0.02237779989008547;0.09233984384225837;0.09233984384225837;0.0791319420633091;71.06508553629381;16.590061426064405;178.38802829208862
