;CaptureName;LocalTime;UTCTime;ExposureTime;ISOSpeed;ShutterSpeed;Aperture;ExposureCorrection;DroneEasting;DroneNorthing;EPSG_Target;DroneRoll;DronePitch;DroneYaw;RadianceMean;RadianceMedian;RadianceSTD;RadianceMin;RadianceMax;IrradianceCorr_DDR6.0;IrradianceCorr_DDR1.0;IrradianceCorr_DDR0.1;SunSensorAngle;SolarElevation;SolarAzimuth
IMG_0074_1;IMG_0074;1575543657;2019-12-05 12:00:57.245083+00:00;0.0014625;200;0.0014625;2.8;26.8034188;646416.9813;5676514.699;32631;0.030709246;0.076587813;-2.466489126;0.009778721;0.009763512;0.000530442;0.007539408;0.012099742;0.180860168;0.180860168;0.169145139;69.54271429;16.15768662;187.4388018
IMG_0074_2;IMG_0074;1575543657;2019-12-05 12:00:57.245083+00:00;0.0012825;200;0.0012825;2.8;30.56530214;646416.9813;5676514.699;32631;0.030709246;0.076587813;-2.466489126;0.007483792;0.007463505;0.000420579;0.005639099;0.009860348;0.152719922;0.152719922;0.142827648;69.54271429;16.15768662;187.4388018
IMG_0074_3;IMG_0074;1575543657;2019-12-05 12:00:57.245083+00:00;0.00153;400;0.00153;2.8;12.81045752;646416.9813;5676514.699;32631;0.030709246;0.076587813;-2.466489126;0.007457389;0.007456123;0.000397351;0.005537785;0.009555117;0.134214486;0.134214486;0.125520882;69.54271429;16.15768662;187.4388018
IMG_0074_4;IMG_0074;1575543657;2019-12-05 12:00:57.245083+00:00;0.0011475;800;0.0011475;2.8;8.540305011;646416.9813;5676514.699;32631;0.030709246;0.076587813;-2.466489126;0.008915694;0.008906979;0.000482557;0.006613885;0.011252891;0.079593546;0.079593546;0.074437957;69.54271429;16.15768662;187.4388018
IMG_0074_5;IMG_0074;1575543657;2019-12-05 12:00:57.245083+00:00;0.00108;800;0.00108;2.8;9.074074074;646416.9813;5676514.699;32631;0.030709246;0.076587813;-2.466489126;0.005921493;0.005919117;0.000514204;0.003479366;0.008913281;0.114246074;0.114246074;0.106845904;69.54271429;16.15768662;187.4388018
IMG_0075_1;IMG_0075;1575543667;2019-12-05 12:01:07.247801+00:00;0.0014625;200;0.0014625;2.8;26.8034188;646417.5815;5676515.462;32631;0.030597309;0.07598853;-2.468145176;0.009815301;0.009797887;0.00053189;0.007477996;0.012515085;0.18161704;0.18161704;0.169646453;69.57243182;16.15428889;187.4787599
IMG_0075_2;IMG_0075;1575543667;2019-12-05 12:01:07.247801+00:00;0.0012825;200;0.0012825;2.8;30.56530214;646417.5815;5676515.462;32631;0.030597309;0.07598853;-2.468145176;0.007505213;0.00748539;0.000420377;0.005788133;0.009848381;0.153114724;0.153114724;0.143022757;69.57243182;16.15428889;187.4787599
IMG_0075_3;IMG_0075;1575543667;2019-12-05 12:01:07.247801+00:00;0.00153;400;0.00153;2.8;12.81045752;646417.5815;5676515.462;32631;0.030597309;0.07598853;-2.468145176;0.007468565;0.007468286;0.000398289;0.005753333;0.009531424;0.134731482;0.134731482;0.125851176;69.57243182;16.15428889;187.4787599
IMG_0075_4;IMG_0075;1575543667;2019-12-05 12:01:07.247801+00:00;0.0011475;800;0.0011475;2.8;8.540305011;646417.5815;5676515.462;32631;0.030597309;0.07598853;-2.468145176;0.008924716;0.008916698;0.000481504;0.006373733;0.011216291;0.079792364;0.079792364;0.074533158;69.57243182;16.15428889;187.4787599
IMG_0075_5;IMG_0075;1575543667;2019-12-05 12:01:07.247801+00:00;0.00108;800;0.00108;2.8;9.074074074;646417.5815;5676515.462;32631;0.030597309;0.07598853;-2.468145176;0.005931944;0.005927825;0.000515114;0.003378336;0.008935119;0.114383521;0.114383521;0.106844372;69.57243182;16.15428889;187.4787599
IMG_0076_1;IMG_0076;1575543677;2019-12-05 12:01:17.250516+00:00;0.0014625;200;0.0014625;2.8;26.8034188;646417.4351;5676515.936;32631;0.031717586;0.07576979;-2.468425104;0.009905923;0.0098842;0.000536847;0.007394667;0.012367307;0.181571885;0.181571885;0.169884056;69.53858115;16.15087643;187.5187054
IMG_0076_2;IMG_0076;1575543677;2019-12-05 12:01:17.250516+00:00;0.0012825;200;0.0012825;2.8;30.56530214;646417.4351;5676515.936;32631;0.031717586;0.07576979;-2.468425104;0.007566607;0.007546034;0.000426288;0.005833579;0.010136055;0.153267307;0.153267307;0.14340145;69.53858115;16.15087643;187.5187054
IMG_0076_3;IMG_0076;1575543677;2019-12-05 12:01:17.250516+00:00;0.00153;400;0.00153;2.8;12.81045752;646417.4351;5676515.936;32631;0.031717586;0.07576979;-2.468425104;0.007531293;0.007530168;0.00040166;0.005574515;0.009715013;0.13485325;0.13485325;0.126172711;69.53858115;16.15087643;187.5187054
IMG_0076_4;IMG_0076;1575543677;2019-12-05 12:01:17.250516+00:00;0.0011475;800;0.0011475;2.8;8.540305011;646417.4351;5676515.936;32631;0.031717586;0.07576979;-2.468425104;0.008976062;0.008969605;0.000484411;0.006548168;0.011751301;0.080077608;0.080077608;0.074922991;69.53858115;16.15087643;187.5187054
IMG_0076_5;IMG_0076;1575543677;2019-12-05 12:01:17.250516+00:00;0.00108;800;0.00108;2.8;9.074074074;646417.4351;5676515.936;32631;0.031717586;0.07576979;-2.468425104;0.005975246;0.005972662;0.000516376;0.00362484;0.008590579;0.114825281;0.114825281;0.107433948;69.53858115;16.15087643;187.5187054
IMG_0077_1;IMG_0077;1575543687;2019-12-05 12:01:27.253225+00:00;0.0014625;200;0.0014625;2.8;26.8034188;646416.9991;5676516.77;32631;0.031742349;0.075743561;-2.464045681;0.00995584;0.00993822;0.000536536;0.007232812;0.012578442;0.181127049;0.181127049;0.169388342;69.55175274;16.14744308;187.5586445
IMG_0077_2;IMG_0077;1575543687;2019-12-05 12:01:27.253225+00:00;0.0012825;200;0.0012825;2.8;30.56530214;646416.9991;5676516.77;32631;0.031742349;0.075743561;-2.464045681;0.007610519;0.007587924;0.000427073;0.005796153;0.010051087;0.153136614;0.153136614;0.143211946;69.55175274;16.14744308;187.5586445
IMG_0077_3;IMG_0077;1575543687;2019-12-05 12:01:27.253225+00:00;0.00153;400;0.00153;2.8;12.81045752;646416.9991;5676516.77;32631;0.031742349;0.075743561;-2.464045681;0.007569524;0.00757073;0.000404057;0.005088974;0.009386133;0.134567671;0.134567671;0.125846442;69.55175274;16.14744308;187.5586445
IMG_0077_4;IMG_0077;1575543687;2019-12-05 12:01:27.253225+00:00;0.0011475;800;0.0011475;2.8;8.540305011;646416.9991;5676516.77;32631;0.031742349;0.075743561;-2.464045681;0.008998928;0.008993392;0.000485589;0.006654077;0.011643539;0.0800145;0.0800145;0.074828821;69.55175274;16.14744308;187.5586445
IMG_0077_5;IMG_0077;1575543687;2019-12-05 12:01:27.253225+00:00;0.00108;800;0.00108;2.8;9.074074074;646416.9991;5676516.77;32631;0.031742349;0.075743561;-2.464045681;0.006009195;0.006006684;0.000514816;0.003651825;0.008991976;0.114564461;0.114564461;0.107139625;69.55175274;16.14744308;187.5586445
IMG_0078_1;IMG_0078;1575543697;2019-12-05 12:01:37.255927+00:00;0.0014625;200;0.0014625;2.8;26.8034188;646417.1482;5676516.44;32631;0.032315083;0.075350992;-2.464122917;0.009919431;0.009906274;0.000533366;0.007558846;0.0124318;0.179996187;0.179996187;0.168382084;69.54774138;16.1440016;187.5985891
IMG_0078_2;IMG_0078;1575543697;2019-12-05 12:01:37.255927+00:00;0.0012825;200;0.0012825;2.8;30.56530214;646417.1482;5676516.44;32631;0.032315083;0.075350992;-2.464122917;0.00759983;0.007577896;0.000424302;0.005702695;0.009953191;0.152256664;0.152256664;0.142432431;69.54774138;16.1440016;187.5985891
IMG_0078_3;IMG_0078;1575543697;2019-12-05 12:01:37.255927+00:00;0.00153;400;0.00153;2.8;12.81045752;646417.1482;5676516.44;32631;0.032315083;0.075350992;-2.464122917;0.007558794;0.007558734;0.000398934;0.005695825;0.009471099;0.133817213;0.133817213;0.125182769;69.54774138;16.1440016;187.5985891
IMG_0078_4;IMG_0078;1575543697;2019-12-05 12:01:37.255927+00:00;0.0011475;800;0.0011475;2.8;8.540305011;646417.1482;5676516.44;32631;0.032315083;0.075350992;-2.464122917;0.008970661;0.008961016;0.000480866;0.006901906;0.011591553;0.079672636;0.079672636;0.074531825;69.54774138;16.1440016;187.5985891
IMG_0078_5;IMG_0078;1575543697;2019-12-05 12:01:37.255927+00:00;0.00108;800;0.00108;2.8;9.074074074;646417.1482;5676516.44;32631;0.032315083;0.075350992;-2.464122917;0.006001092;0.005999512;0.00051512;0.003655046;0.008564793;0.114210034;0.114210034;0.106840727;69.54774138;16.1440016;187.5985891
IMG_0079_1;IMG_0079;1575543707;2019-12-05 12:01:47.258633+00:00;0.0014625;200;0.0014625;2.8;26.8034188;646417.631;5676516.176;32631;0.032069232;0.075534824;-2.467932096;0.009837205;0.009824257;0.000534874;0.007094791;0.012044751;0.178633545;0.178633545;0.167123359;69.54838776;16.14054124;187.638536
IMG_0079_2;IMG_0079;1575543707;2019-12-05 12:01:47.258633+00:00;0.0012825;200;0.0012825;2.8;30.56530214;646417.631;5676516.176;32631;0.032069232;0.075534824;-2.467932096;0.007557626;0.00753745;0.000425091;0.005812501;0.010062408;0.151408676;0.151408676;0.141652714;69.54838776;16.14054124;187.638536
IMG_0079_3;IMG_0079;1575543707;2019-12-05 12:01:47.258633+00:00;0.00153;400;0.00153;2.8;12.81045752;646417.631;5676516.176;32631;0.032069232;0.075534824;-2.467932096;0.007525309;0.007528363;0.000400184;0.005501669;0.00961221;0.133094356;0.133094356;0.124518471;69.54838776;16.14054124;187.638536
IMG_0079_4;IMG_0079;1575543707;2019-12-05 12:01:47.258633+00:00;0.0011475;800;0.0011475;2.8;8.540305011;646417.631;5676516.176;32631;0.032069232;0.075534824;-2.467932096;0.008936874;0.008932595;0.000478891;0.00667211;0.011771387;0.079346418;0.079346418;0.074233761;69.54838776;16.14054124;187.638536
IMG_0079_5;IMG_0079;1575543707;2019-12-05 12:01:47.258633+00:00;0.00108;800;0.00108;2.8;9.074074074;646417.631;5676516.176;32631;0.032069232;0.075534824;-2.467932096;0.00597474;0.005974336;0.000515824;0.003723667;0.008974817;0.11355916;0.11355916;0.106242018;69.54838776;16.14054124;187.638536
IMG_0080_1;IMG_0080;1575543717;2019-12-05 12:01:57.261341+00:00;0.0014625;200;0.0014625;2.8;26.8034188;646418.3108;5676515.127;32631;0.032208887;0.075774193;-2.465639898;0.009748519;0.009733345;0.000534614;0.007630257;0.012231755;0.176689557;0.176689557;0.165370334;69.54234384;16.13706973;187.6784832
IMG_0080_2;IMG_0080;1575543717;2019-12-05 12:01:57.261341+00:00;0.0012825;200;0.0012825;2.8;30.56530214;646418.3108;5676515.127;32631;0.032208887;0.075774193;-2.465639898;0.007503226;0.007483072;0.000421404;0.005764948;0.010017081;0.149688371;0.149688371;0.140098919;69.54234384;16.13706973;187.6784832
IMG_0080_3;IMG_0080;1575543717;2019-12-05 12:01:57.261341+00:00;0.00153;400;0.00153;2.8;12.81045752;646418.3108;5676515.127;32631;0.032208887;0.075774193;-2.465639898;0.007474145;0.007472574;0.000396985;0.005622914;0.009638942;0.131629681;0.131629681;0.123197118;69.54234384;16.13706973;187.6784832
IMG_0080_4;IMG_0080;1575543717;2019-12-05 12:01:57.261341+00:00;0.0011475;800;0.0011475;2.8;8.540305011;646418.3108;5676515.127;32631;0.032208887;0.075774193;-2.465639898;0.008872911;0.008866162;0.000480332;0.006502749;0.011390792;0.078580254;0.078580254;0.073546185;69.54234384;16.13706973;187.6784832
IMG_0080_5;IMG_0080;1575543717;2019-12-05 12:01:57.261341+00:00;0.00108;800;0.00108;2.8;9.074074074;646418.3108;5676515.127;32631;0.032208887;0.075774193;-2.465639898;0.005931707;0.005931219;0.000515329;0.003705128;0.008587048;0.112241293;0.112241293;0.105050805;69.54234384;16.13706973;187.6784832
IMG_0081_1;IMG_0081;1575543727;2019-12-05 12:02:07.264046+00:00;0.0014625;200;0.0014625;2.8;26.8034188;646418.5638;5676514.589;32631;0.032567416;0.077294419;-2.462523724;0.009669364;0.009652781;0.000528961;0.007195636;0.012073058;0.174545267;0.174545267;0.163850109;69.47894255;16.13357611;187.718422
IMG_0081_2;IMG_0081;1575543727;2019-12-05 12:02:07.264046+00:00;0.0012825;200;0.0012825;2.8;30.56530214;646418.5638;5676514.589;32631;0.032567416;0.077294419;-2.462523724;0.007466382;0.007449225;0.000419133;0.005691176;0.010037838;0.148195115;0.148195115;0.139114547;69.47894255;16.13357611;187.718422
IMG_0081_3;IMG_0081;1575543727;2019-12-05 12:02:07.264046+00:00;0.00153;400;0.00153;2.8;12.81045752;646418.5638;5676514.589;32631;0.032567416;0.077294419;-2.462523724;0.007445862;0.007446266;0.000397092;0.005315506;0.00931311;0.130523422;0.130523422;0.122525677;69.47894255;16.13357611;187.718422
IMG_0081_4;IMG_0081;1575543727;2019-12-05 12:02:07.264046+00:00;0.0011475;800;0.0011475;2.8;8.540305011;646418.5638;5676514.589;32631;0.032567416;0.077294419;-2.462523724;0.008847051;0.008839705;0.000478796;0.005634477;0.011150229;0.078027304;0.078027304;0.073246228;69.47894255;16.13357611;187.718422
IMG_0081_5;IMG_0081;1575543727;2019-12-05 12:02:07.264046+00:00;0.00108;800;0.00108;2.8;9.074074074;646418.5638;5676514.589;32631;0.032567416;0.077294419;-2.462523724;0.005908911;0.005905981;0.000513399;0.003513278;0.008660964;0.111263616;0.111263616;0.104446004;69.47894255;16.13357611;187.718422
IMG_0082_1;IMG_0082;1575543737;2019-12-05 12:02:17.266751+00:00;0.0014625;200;0.0014625;2.8;26.8034188;646418.5619;5676514.166;32631;0.033647789;0.078239997;-2.459859655;0.009591773;0.00957803;0.000524392;0.006884365;0.011814149;0.173150177;0.173150177;0.163085774;69.40692526;16.13006375;187.7583548
IMG_0082_2;IMG_0082;1575543737;2019-12-05 12:02:17.266751+00:00;0.0012825;200;0.0012825;2.8;30.56530214;646418.5619;5676514.166;32631;0.033647789;0.078239997;-2.459859655;0.007427241;0.007410275;0.000418813;0.005754624;0.009961288;0.147275113;0.147275113;0.138714705;69.40692526;16.13006375;187.7583548
IMG_0082_3;IMG_0082;1575543737;2019-12-05 12:02:17.266751+00:00;0.00153;400;0.00153;2.8;12.81045752;646418.5619;5676514.166;32631;0.033647789;0.078239997;-2.459859655;0.007417244;0.007416462;0.000393669;0.005251268;0.009261879;0.129727369;0.129727369;0.122186929;69.40692526;16.13006375;187.7583548
IMG_0082_4;IMG_0082;1575543737;2019-12-05 12:02:17.266751+00:00;0.0011475;800;0.0011475;2.8;8.540305011;646418.5619;5676514.166;32631;0.033647789;0.078239997;-2.459859655;0.00882868;0.008824022;0.000477657;0.006448928;0.011395289;0.077554969;0.077554969;0.073047065;69.40692526;16.13006375;187.7583548
IMG_0082_5;IMG_0082;1575543737;2019-12-05 12:02:17.266751+00:00;0.00108;800;0.00108;2.8;9.074074074;646418.5619;5676514.166;32631;0.033647789;0.078239997;-2.459859655;0.005900511;0.005896401;0.000514888;0.003344504;0.008799024;0.110567856;0.110567856;0.104141068;69.40692526;16.13006375;187.7583548
IMG_0083_1;IMG_0083;1575543747;2019-12-05 12:02:27.269444+00:00;0.0014625;200;0.0014625;2.8;26.8034188;646417.3107;5676514.664;32631;0.033349184;0.078530391;-2.457979005;0.00952991;0.009514895;0.000521303;0.007263702;0.011786311;0.172943169;0.172943169;0.162838166;69.41702052;16.12652642;187.7982683
IMG_0083_2;IMG_0083;1575543747;2019-12-05 12:02:27.269444+00:00;0.0012825;200;0.0012825;2.8;30.56530214;646417.3107;5676514.664;32631;0.033349184;0.078530391;-2.457979005;0.007382579;0.007364702;0.000416882;0.005707835;0.009977786;0.147118921;0.147118921;0.13852282;69.41702052;16.12652642;187.7982683
IMG_0083_3;IMG_0083;1575543747;2019-12-05 12:02:27.269444+00:00;0.00153;400;0.00153;2.8;12.81045752;646417.3107;5676514.664;32631;0.033349184;0.078530391;-2.457979005;0.007386387;0.007388161;0.000394247;0.005555578;0.009634905;0.129419974;0.129419974;0.121858015;69.41702052;16.12652642;187.7982683
IMG_0083_4;IMG_0083;1575543747;2019-12-05 12:02:27.269444+00:00;0.0011475;800;0.0011475;2.8;8.540305011;646417.3107;5676514.664;32631;0.033349184;0.078530391;-2.457979005;0.008805144;0.008798412;0.000476362;0.006564607;0.012275213;0.077477378;0.077477378;0.072950405;69.41702052;16.12652642;187.7982683
IMG_0083_5;IMG_0083;1575543747;2019-12-05 12:02:27.269444+00:00;0.00108;800;0.00108;2.8;9.074074074;646417.3107;5676514.664;32631;0.033349184;0.078530391;-2.457979005;0.005872616;0.005872025;0.000511361;0.003554185;0.008730342;0.11060643;0.11060643;0.104143739;69.41702052;16.12652642;187.7982683
IMG_0084_1;IMG_0084;1575543757;2019-12-05 12:02:37.272138+00:00;0.0014625;200;0.0014625;2.8;26.8034188;646416.6899;5676514.624;32631;0.032283426;0.077971302;-2.459322471;0.009507908;0.009490775;0.000512452;0.007388217;0.012206863;0.174019131;0.174019131;0.163367633;69.48591392;16.12297535;187.8381878
IMG_0084_2;IMG_0084;1575543757;2019-12-05 12:02:37.272138+00:00;0.0012825;200;0.0012825;2.8;30.56530214;646416.6899;5676514.624;32631;0.032283426;0.077971302;-2.459322471;0.007360377;0.007341039;0.000411521;0.005544334;0.009769203;0.147575836;0.147575836;0.1385429;69.48591392;16.12297535;187.8381878
IMG_0084_3;IMG_0084;1575543757;2019-12-05 12:02:37.272138+00:00;0.00153;400;0.00153;2.8;12.81045752;646416.6899;5676514.624;32631;0.032283426;0.077971302;-2.459322471;0.007353384;0.007352564;0.00039442;0.005380214;0.009302026;0.129824052;0.129824052;0.121877681;69.48591392;16.12297535;187.8381878
IMG_0084_4;IMG_0084;1575543757;2019-12-05 12:02:37.272138+00:00;0.0011475;800;0.0011475;2.8;8.540305011;646416.6899;5676514.624;32631;0.032283426;0.077971302;-2.459322471;0.008792196;0.008785844;0.000476275;0.006559657;0.011051168;0.077616849;0.077616849;0.072866017;69.48591392;16.12297535;187.8381878
IMG_0084_5;IMG_0084;1575543757;2019-12-05 12:02:37.272138+00:00;0.00108;800;0.00108;2.8;9.074074074;646416.6899;5676514.624;32631;0.032283426;0.077971302;-2.459322471;0.005854871;0.005853974;0.000510659;0.003379777;0.008591124;0.110951807;0.110951807;0.104160583;69.48591392;16.12297535;187.8381878
IMG_0085_1;IMG_0085;1575543767;2019-12-05 12:02:47.274837+00:00;0.0014625;200;0.0014625;2.8;26.8034188;646417.1108;5676515.059;32631;0.032215733;0.07796331;-2.46569621;0.009574799;0.009557307;0.000511299;0.007265495;0.011775589;0.175032012;0.175032012;0.164375251;69.4810949;16.11940109;187.8781192
IMG_0085_2;IMG_0085;1575543767;2019-12-05 12:02:47.274837+00:00;0.0012825;200;0.0012825;2.8;30.56530214;646417.1108;5676515.059;32631;0.032215733;0.07796331;-2.46569621;0.007401265;0.007378967;0.000413098;0.005617537;0.009858139;0.148147341;0.148147341;0.139127443;69.4810949;16.11940109;187.8781192
IMG_0085_3;IMG_0085;1575543767;2019-12-05 12:02:47.274837+00:00;0.00153;400;0.00153;2.8;12.81045752;646417.1108;5676515.059;32631;0.032215733;0.07796331;-2.46569621;0.007390591;0.007387792;0.000392839;0.005603373;0.009375008;0.130487143;0.130487143;0.122542481;69.4810949;16.11940109;187.8781192
IMG_0085_4;IMG_0085;1575543767;2019-12-05 12:02:47.274837+00:00;0.0011475;800;0.0011475;2.8;8.540305011;646417.1108;5676515.059;32631;0.032215733;0.07796331;-2.46569621;0.008815955;0.008806017;0.000482573;0.006762757;0.011433123;0.077909114;0.077909114;0.073165645;69.4810949;16.11940109;187.8781192
IMG_0085_5;IMG_0085;1575543767;2019-12-05 12:02:47.274837+00:00;0.00108;800;0.00108;2.8;9.074074074;646417.1108;5676515.059;32631;0.032215733;0.07796331;-2.46569621;0.005890888;0.005885659;0.00051223;0.003531443;0.008482249;0.111232796;0.111232796;0.104460427;69.4810949;16.11940109;187.8781192
IMG_0086_1;IMG_0086;1575543777;2019-12-05 12:02:57.277537+00:00;0.0014625;200;0.0014625;2.8;26.8034188;646417.6233;5676514.239;32631;0.032066777;0.078026838;-2.471453193;0.00967938;0.009665224;0.000511639;0.007582084;0.012071485;0.17552632;0.17552632;0.164881913;69.47823666;16.11581999;187.9180493
IMG_0086_2;IMG_0086;1575543777;2019-12-05 12:02:57.277537+00:00;0.0012825;200;0.0012825;2.8;30.56530214;646417.6233;5676514.239;32631;0.032066777;0.078026838;-2.471453193;0.007475467;0.007452744;0.000414597;0.005748682;0.010398795;0.148110941;0.148110941;0.13912908;69.47823666;16.11581999;187.9180493
IMG_0086_3;IMG_0086;1575543777;2019-12-05 12:02:57.277537+00:00;0.00153;400;0.00153;2.8;12.81045752;646417.6233;5676514.239;32631;0.032066777;0.078026838;-2.471453193;0.007458289;0.007459412;0.000396675;0.005658873;0.009447466;0.130102653;0.130102653;0.122212864;69.47823666;16.11581999;187.9180493
IMG_0086_4;IMG_0086;1575543777;2019-12-05 12:02:57.277537+00:00;0.0011475;800;0.0011475;2.8;8.540305011;646417.6233;5676514.239;32631;0.032066777;0.078026838;-2.471453193;0.008852714;0.00884239;0.000483602;0.00645927;0.011250465;0.077786645;0.077786645;0.073069445;69.47823666;16.11581999;187.9180493
IMG_0086_5;IMG_0086;1575543777;2019-12-05 12:02:57.277537+00:00;0.00108;800;0.00108;2.8;9.074074074;646417.6233;5676514.239;32631;0.032066777;0.078026838;-2.471453193;0.005943025;0.005937402;0.000517069;0.003524206;0.00888026;0.11120644;0.11120644;0.104462571;69.47823666;16.11581999;187.9180493
IMG_0087_1;IMG_0087;1575543787;2019-12-05 12:03:07.280236+00:00;0.0014625;200;0.0014625;2.8;26.8034188;646417.8465;5676513.522;32631;0.031624209;0.077933869;-2.471788425;0.009769932;0.009756947;0.000514272;0.00744383;0.012144188;0.175713815;0.175713815;0.164883417;69.50471931;16.1122203;187.9579729
IMG_0087_2;IMG_0087;1575543787;2019-12-05 12:03:07.280236+00:00;0.0012825;200;0.0012825;2.8;30.56530214;646417.8465;5676513.522;32631;0.031624209;0.077933869;-2.471788425;0.007544531;0.007524411;0.000414536;0.005840056;0.010127733;0.147854838;0.147854838;0.138741572;69.50471931;16.1122203;187.9579729
IMG_0087_3;IMG_0087;1575543787;2019-12-05 12:03:07.280236+00:00;0.00153;400;0.00153;2.8;12.81045752;646417.8465;5676513.522;32631;0.031624209;0.077933869;-2.471788425;0.007527975;0.007527304;0.000399;0.005707825;0.00965566;0.130241535;0.130241535;0.122213892;69.50471931;16.1122203;187.9579729
IMG_0087_4;IMG_0087;1575543787;2019-12-05 12:03:07.280236+00:00;0.0011475;800;0.0011475;2.8;8.540305011;646417.8465;5676513.522;32631;0.031624209;0.077933869;-2.471788425;0.008885868;0.00887742;0.000485963;0.00680377;0.012068868;0.077762084;0.077762084;0.072969095;69.50471931;16.1122203;187.9579729
IMG_0087_5;IMG_0087;1575543787;2019-12-05 12:03:07.280236+00:00;0.00108;800;0.00108;2.8;9.074074074;646417.8465;5676513.522;32631;0.031624209;0.077933869;-2.471788425;0.006000094;0.005998648;0.000513948;0.00360317;0.008993508;0.111006145;0.111006145;0.104164106;69.50471931;16.1122203;187.9579729
IMG_0088_1;IMG_0088;1575543797;2019-12-05 12:03:17.282930+00:00;0.0014625;200;0.0014625;2.8;26.8034188;646417.2123;5676514.928;32631;0.031383391;0.077647517;-2.472061197;0.009807488;0.009795915;0.00051417;0.007436556;0.012249036;0.175624055;0.175624055;0.164630024;69.53048823;16.1085846;187.9978824
IMG_0088_2;IMG_0088;1575543797;2019-12-05 12:03:17.282930+00:00;0.0012825;200;0.0012825;2.8;30.56530214;646417.2123;5676514.928;32631;0.031383391;0.077647517;-2.472061197;0.007573639;0.007553958;0.000412988;0.005995209;0.009887909;0.147591283;0.147591283;0.138352098;69.53048823;16.1085846;187.9978824
IMG_0088_3;IMG_0088;1575543797;2019-12-05 12:03:17.282930+00:00;0.00153;400;0.00153;2.8;12.81045752;646417.2123;5676514.928;32631;0.031383391;0.077647517;-2.472061197;0.007552206;0.00755242;0.000397055;0.005904516;0.009902931;0.129665322;0.129665322;0.121548298;69.53048823;16.1085846;187.9978824
IMG_0088_4;IMG_0088;1575543797;2019-12-05 12:03:17.282930+00:00;0.0011475;800;0.0011475;2.8;8.540305011;646417.2123;5676514.928;32631;0.031383391;0.077647517;-2.472061197;0.008893655;0.008883731;0.000484687;0.006901485;0.011622459;0.077626259;0.077626259;0.07276687;69.53048823;16.1085846;187.9978824
IMG_0088_5;IMG_0088;1575543797;2019-12-05 12:03:17.282930+00:00;0.00108;800;0.00108;2.8;9.074074074;646417.2123;5676514.928;32631;0.031383391;0.077647517;-2.472061197;0.006022034;0.006019759;0.000514686;0.003524013;0.008814276;0.110799607;0.110799607;0.103863573;69.53048823;16.1085846;187.9978824
IMG_0089_1;IMG_0089;1575543807;2019-12-05 12:03:27.285622+00:00;0.0014625;200;0.0014625;2.8;26.8034188;646416.9635;5676516.056;32631;0.0311772;0.077601347;-2.474774305;0.00985064;0.009838145;0.000515309;0.007798792;0.012115614;0.175936151;0.175936151;0.164870117;69.54048986;16.10493308;188.0377946
IMG_0089_2;IMG_0089;1575543807;2019-12-05 12:03:27.285622+00:00;0.0012825;200;0.0012825;2.8;30.56530214;646416.9635;5676516.056;32631;0.0311772;0.077601347;-2.474774305;0.007613456;0.007596238;0.000415513;0.005715492;0.010123528;0.148254711;0.148254711;0.138929784;69.54048986;16.10493308;188.0377946
IMG_0089_3;IMG_0089;1575543807;2019-12-05 12:03:27.285622+00:00;0.00153;400;0.00153;2.8;12.81045752;646416.9635;5676516.056;32631;0.0311772;0.077601347;-2.474774305;0.00760178;0.007599003;0.000398292;0.005683239;0.009755395;0.130405823;0.130405823;0.122203557;69.54048986;16.10493308;188.0377946
IMG_0089_4;IMG_0089;1575543807;2019-12-05 12:03:27.285622+00:00;0.0011475;800;0.0011475;2.8;8.540305011;646416.9635;5676516.056;32631;0.0311772;0.077601347;-2.474774305;0.008948157;0.0089382;0.000483352;0.006743734;0.011108394;0.078064615;0.078064615;0.073154506;69.54048986;16.10493308;188.0377946
IMG_0089_5;IMG_0089;1575543807;2019-12-05 12:03:27.285622+00:00;0.00108;800;0.00108;2.8;9.074074074;646416.9635;5676516.056;32631;0.0311772;0.077601347;-2.474774305;0.00605579;0.006054261;0.000513951;0.003404608;0.008756588;0.111146081;0.111146081;0.104155214;69.54048986;16.10493308;188.0377946
IMG_0090_1;IMG_0090;1575543817;2019-12-05 12:03:37.288310+00:00;0.0014625;200;0.0014625;2.8;26.8034188;646416.3843;5676517.008;32631;0.030582239;0.077215926;-2.474446028;0.009900309;0.009888771;0.000521946;0.007704333;0.012116383;0.176823537;0.176823537;0.165382509;69.58620038;16.10126554;188.0776997
IMG_0090_2;IMG_0090;1575543817;2019-12-05 12:03:37.288310+00:00;0.0012825;200;0.0012825;2.8;30.56530214;646416.3843;5676517.008;32631;0.030582239;0.077215926;-2.474446028;0.007665126;0.007644569;0.000418131;0.005995066;0.010341578;0.149174394;0.149174394;0.139522351;69.58620038;16.10126554;188.0776997
IMG_0090_3;IMG_0090;1575543817;2019-12-05 12:03:37.288310+00:00;0.00153;400;0.00153;2.8;12.81045752;646416.3843;5676517.008;32631;0.030582239;0.077215926;-2.474446028;0.007667841;0.007669017;0.000398473;0.005727019;0.009851492;0.131374681;0.131374681;0.122874334;69.58620038;16.10126554;188.0776997
IMG_0090_4;IMG_0090;1575543817;2019-12-05 12:03:37.288310+00:00;0.0011475;800;0.0011475;2.8;8.540305011;646416.3843;5676517.008;32631;0.030582239;0.077215926;-2.474446028;0.009017518;0.009008517;0.000483512;0.006775805;0.011506597;0.078962699;0.078962699;0.073853569;69.58620038;16.10126554;188.0776997
