;CaptureName;LocalTime;UTCTime;ExposureTime;ISOSpeed;ShutterSpeed;Aperture;ExposureCorrection;DroneEasting;DroneNorthing;EPSG_Target;DroneRoll;DronePitch;DroneYaw;RadianceMean;RadianceMedian;RadianceSTD;RadianceMin;RadianceMax;IrradianceCorr_DDR6.0;IrradianceCorr_DDR1.0;IrradianceCorr_DDR0.1;SunSensorAngle;SolarElevation;SolarAzimuth
IMG_0333_5;IMG_0333;1575458146.0;2019-12-04 12:15:46.400431+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646420.0240685462;5676514.107359095;32631;-0.002949927626769176;0.07462897585985233;2.6857137630362966;0.011311161694832596;0.01127721197858602;0.0006069757257275556;0.00932637319345128;0.01399606108633307;0.12800423187918905;0.12800423187918905;0.11873269306361436;69.92533425028681;15.903556517902889;191.09412865985536
IMG_0293_1;IMG_0293;1575457746.0;2019-12-04 12:09:06.400326+00:00;0.0017325;100;0.0017325;2.8;45.252525252525245;646420.0205769215;5676513.984848587;32631;-0.013767661623854737;0.07291691885747151;2.7233074278019953;0.01430330038715049;0.014305640014072994;0.0006297512285254424;0.012302997578466859;0.016739267536623477;0.19092683776027797;0.19092683776027797;0.17798711911572557;69.66779002954594;16.090067407183597;189.50194898180953
IMG_0293_2;IMG_0293;1575457746.0;2019-12-04 12:09:06.400326+00:00;0.0013275;100;0.0013275;2.8;59.058380414312616;646420.0205769215;5676513.984848587;32631;-0.013767661623854737;0.07291691885747151;2.7233074278019953;0.012052753059180946;0.01204692195734356;0.0005115747202157432;0.010361451275937327;0.014440941276080432;0.18321761545203752;0.18321761545203752;0.17080037530661674;69.66779002954594;16.090067407183597;189.50194898180953
IMG_0293_3;IMG_0293;1575457746.0;2019-12-04 12:09:06.400326+00:00;0.0013725;200;0.0013725;2.8;28.561020036429866;646420.0205769215;5676513.984848587;32631;-0.013767661623854737;0.07291691885747151;2.7233074278019953;0.012507505962814832;0.012501574122199773;0.0005914750888056178;0.010355530988155389;0.014979333211750304;0.18003136212349713;0.18003136212349713;0.1678300644934672;69.66779002954594;16.090067407183597;189.50194898180953
IMG_0293_4;IMG_0293;1575457746.0;2019-12-04 12:09:06.400326+00:00;0.0010575;200;0.0010575;2.8;37.06855791962174;646420.0205769215;5676513.984848587;32631;-0.013767661623854737;0.07291691885747151;2.7233074278019953;0.019044285947942344;0.01904579976198055;0.0007610750463801811;0.014617136894900459;0.022438609920566677;0.07811975636217372;0.07811975636217372;0.07282533217453437;69.66779002954594;16.090067407183597;189.50194898180953
IMG_0293_5;IMG_0293;1575457746.0;2019-12-04 12:09:06.400326+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646420.0205769215;5676513.984848587;32631;-0.013767661623854737;0.07291691885747151;2.7233074278019953;0.01145242704967346;0.01141112521240003;0.0006180609841788576;0.009468935077028985;0.014100941374187496;0.12782663709687675;0.12782663709687675;0.1191634196114981;69.66779002954594;16.090067407183597;189.50194898180953
IMG_0328_1;IMG_0328;1575458096.0;2019-12-04 12:14:56.400418+00:00;0.0017325;100;0.0017325;2.8;45.252525252525245;646420.8527648085;5676512.739978754;32631;-0.006501295168695326;0.07291643800301269;2.6903771922927238;0.014154512041697737;0.014155180539459097;0.0006341890095481917;0.012126609782046768;0.016529229894747813;0.19152979586063698;0.19152979586063698;0.1773713468138835;69.94056821509139;15.92843339321312;190.89540269480128
IMG_0328_2;IMG_0328;1575458096.0;2019-12-04 12:14:56.400418+00:00;0.0013275;100;0.0013275;2.8;59.058380414312616;646420.8527648085;5676512.739978754;32631;-0.006501295168695326;0.07291643800301269;2.6903771922927238;0.011913989896223708;0.01190254525079171;0.0005191653744893027;0.010135694606371143;0.013820920718038057;0.18226067464792522;0.18226067464792522;0.1687874264588694;69.94056821509139;15.92843339321312;190.89540269480128
IMG_0328_3;IMG_0328;1575458096.0;2019-12-04 12:14:56.400418+00:00;0.001215;200;0.001215;2.8;32.26337448559671;646420.8527648085;5676512.739978754;32631;-0.006501295168695326;0.07291643800301269;2.6903771922927238;0.012353351458398764;0.012352608975061647;0.0006179813106097556;0.009834241368899658;0.014944990406168571;0.17932517028066572;0.17932517028066572;0.16606892325753086;69.94056821509139;15.92843339321312;190.89540269480128
IMG_0328_4;IMG_0328;1575458096.0;2019-12-04 12:14:56.400418+00:00;0.0010575;200;0.0010575;2.8;37.06855791962174;646420.8527648085;5676512.739978754;32631;-0.006501295168695326;0.07291643800301269;2.6903771922927238;0.018900520105132688;0.018907041833061175;0.000761664468239842;0.016219121694096537;0.02188105710438177;0.07800601798437098;0.07800601798437098;0.07223958239658662;69.94056821509139;15.92843339321312;190.89540269480128
IMG_0328_5;IMG_0328;1575458096.0;2019-12-04 12:14:56.400418+00:00;0.0015975;200;0.0015975;2.8;24.538341158059463;646420.8527648085;5676512.739978754;32631;-0.006501295168695326;0.07291643800301269;2.6903771922927238;0.011299518416320325;0.01125971926438157;0.0006131402783257488;0.009084695797902737;0.014606055684456436;0.12762574885711175;0.12762574885711175;0.11819127599022691;69.94056821509139;15.92843339321312;190.89540269480128
IMG_0338_1;IMG_0338;1575458196.0;2019-12-04 12:16:36.400444+00:00;0.0017325;100;0.0017325;2.8;45.252525252525245;646420.2706816075;5676515.015786738;32631;-0.0028740602341268424;0.07303168324789573;2.691345105027299;0.013995171717610236;0.014008885845581989;0.0006257991914942838;0.011926807750417037;0.015860941440181173;0.19032027004026764;0.19032027004026764;0.17583136394957927;70.03162083657834;15.878240118395812;191.2927836716866
